ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,          U-U3,  UR-Magnitude,        UR-UR1,        UR-UR2,        UR-UR3
"C:/temp/ModalAnalysis.odb,Modal,Mode         3: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            15,          280.,            0.,            0.,NA,NA,"""",       33.2637,   194.882E-15,       26.8892,      -19.5818,   144.513E-03,  -1.44446E-15,  -85.0722E-03,  -116.819E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         3: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            16,          300.,            0.,            0.,NA,NA,"""",       29.7084,   191.383E-15,       24.0152,      -17.4888,   202.536E-03,   4.78400E-15,  -119.229E-03,  -163.722E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         3: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            17,          320.,            0.,            0.,NA,NA,"""",       24.9669,   195.568E-15,       20.1824,      -14.6976,   257.240E-03,   2.93737E-15,  -151.433E-03,  -207.943E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         3: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            18,          340.,            0.,            0.,NA,NA,"""",       19.1307,   211.284E-15,       15.4646,      -11.2619,   307.077E-03,  -3.16722E-15,  -180.771E-03,  -248.230E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         3: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            19,          360.,            0.,            0.,NA,NA,"""",       12.3210,   234.069E-15,       9.95984,      -7.25315,   350.795E-03,   3.34838E-15,  -206.507E-03,  -283.570E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         3: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            20,          380.,            0.,            0.,NA,NA,"""",       4.68269,   263.963E-15,       3.78531,      -2.75662,   387.497E-03,  -3.83352E-15,  -228.113E-03,  -313.238E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         3: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            21,          400.,            0.,            0.,NA,NA,"""",       3.62381,   290.383E-15,      -2.92936,       2.13327,   416.688E-03,   6.72070E-15,  -245.297E-03,  -336.836E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         3: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            22,          420.,            0.,            0.,NA,NA,"""",       12.4314,   311.875E-15,      -10.0491,       7.31815,   438.324E-03,   2.21976E-15,  -258.034E-03,  -354.325E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         3: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            23,          440.,            0.,            0.,NA,NA,"""",       21.5758,   350.109E-15,      -17.4411,       12.7013,   452.836E-03,   1.33417E-15,  -266.577E-03,  -366.056E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         3: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            24,          460.,            0.,            0.,NA,NA,"""",       30.9059,   374.877E-15,      -24.9832,       18.1938,   461.160E-03,  -1.70853E-15,  -271.477E-03,  -372.785E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         3: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            25,          480.,            0.,            0.,NA,NA,"""",       40.2939,   392.184E-15,      -32.5722,       23.7203,   464.747E-03,  -2.64195E-15,  -273.588E-03,  -375.684E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         3: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            26,          500.,            0.,            0.,NA,NA,"""",       49.6462,   395.045E-15,      -40.1322,       29.2259,   465.570E-03,   8.84400E-15,  -274.073E-03,  -376.350E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",             1,            0.,            0.,            0.,NA,NA,"""",            0.,            0.,            0.,            0.,            0.,            0.,            0.,            0."
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",             2,           20.,            0.,            0.,NA,NA,"""",       1.29413,  -82.0990E-18,   761.831E-03,       1.04613,   73.2492E-03,  -97.3879E-18,  -59.2120E-03,   43.1206E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",             3,           40.,            0.,            0.,NA,NA,"""",       3.89323,   905.470E-18,       2.29188,       3.14715,   130.754E-03,   863.597E-18,  -105.697E-03,   76.9725E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",             4,           60.,            0.,            0.,NA,NA,"""",       7.47838,   1.98410E-15,       4.40239,       6.04525,   172.625E-03,   1.26911E-15,  -139.543E-03,   101.621E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",             5,           80.,            0.,            0.,NA,NA,"""",       11.7327,   2.73247E-15,       6.90684,       9.48430,   199.153E-03,   755.709E-18,  -160.988E-03,   117.238E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",             6,          100.,            0.,            0.,NA,NA,"""",       16.3461,   3.39859E-15,       9.62268,       13.2136,   210.856E-03,   1.15462E-15,  -170.448E-03,   124.127E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",             7,          120.,            0.,            0.,NA,NA,"""",       21.0207,   3.70891E-15,       12.3745,       16.9924,   208.506E-03,   1.09784E-15,  -168.549E-03,   122.744E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",             8,          140.,            0.,            0.,NA,NA,"""",       25.4765,   3.42970E-15,       14.9976,       20.5943,   193.142E-03,   1.17917E-15,  -156.129E-03,   113.699E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",             9,          160.,            0.,            0.,NA,NA,"""",       29.4574,   3.43361E-15,       17.3411,       23.8123,   166.061E-03,   1.43069E-15,  -134.238E-03,   97.7575E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            10,          180.,            0.,            0.,NA,NA,"""",       32.7367,   3.90784E-15,       19.2715,       26.4631,   128.805E-03,   2.56983E-15,  -104.121E-03,   75.8252E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            11,          200.,            0.,            0.,NA,NA,"""",       35.1216,   2.93997E-15,       20.6755,       28.3911,   83.1190E-03,   1.84742E-15,  -67.1904E-03,   48.9307E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            12,          220.,            0.,            0.,NA,NA,"""",       36.4582,   3.22533E-15,       21.4623,       29.4715,   30.9128E-03,   1.59234E-15,  -24.9888E-03,   18.1978E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            13,          240.,            0.,            0.,NA,NA,"""",       36.6333,   3.51808E-15,       21.5654,       29.6131,   25.7977E-03,   2.44116E-15,   20.8540E-03,  -15.1867E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            14,          260.,            0.,            0.,NA,NA,"""",       35.5773,   2.84398E-15,       20.9438,       28.7594,   84.9521E-03,   2.75281E-15,   68.6722E-03,  -50.0099E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            15,          280.,            0.,            0.,NA,NA,"""",       33.2637,   3.27886E-15,       19.5818,       26.8892,   144.513E-03,   2.52980E-15,   116.819E-03,  -85.0722E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            16,          300.,            0.,            0.,NA,NA,"""",       29.7084,   4.13516E-15,       17.4888,       24.0152,   202.536E-03,   2.21251E-15,   163.722E-03,  -119.229E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            17,          320.,            0.,            0.,NA,NA,"""",       24.9669,   4.62240E-15,       14.6976,       20.1824,   257.240E-03,   2.72616E-15,   207.943E-03,  -151.433E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            18,          340.,            0.,            0.,NA,NA,"""",       19.1307,   4.57487E-15,       11.2619,       15.4646,   307.077E-03,   3.45588E-15,   248.230E-03,  -180.771E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            19,          360.,            0.,            0.,NA,NA,"""",       12.3210,   3.97179E-15,       7.25315,       9.95984,   350.795E-03,   3.05583E-15,   283.570E-03,  -206.507E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            20,          380.,            0.,            0.,NA,NA,"""",       4.68269,   4.45140E-15,       2.75662,       3.78531,   387.497E-03,   2.91371E-15,   313.238E-03,  -228.113E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            21,          400.,            0.,            0.,NA,NA,"""",       3.62381,   4.76136E-15,      -2.13327,      -2.92936,   416.688E-03,   2.45532E-15,   336.836E-03,  -245.297E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            22,          420.,            0.,            0.,NA,NA,"""",       12.4314,   5.07977E-15,      -7.31815,      -10.0491,   438.324E-03,   2.42766E-15,   354.325E-03,  -258.034E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            23,          440.,            0.,            0.,NA,NA,"""",       21.5758,   3.39832E-15,      -12.7013,      -17.4411,   452.836E-03,   2.37010E-15,   366.056E-03,  -266.577E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            24,          460.,            0.,            0.,NA,NA,"""",       30.9059,   3.72198E-15,      -18.1938,      -24.9832,   461.160E-03,   2.68531E-15,   372.785E-03,  -271.477E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            25,          480.,            0.,            0.,NA,NA,"""",       40.2939,   3.56413E-15,      -23.7203,      -32.5722,   464.747E-03,   3.15676E-15,   375.684E-03,  -273.588E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         4: Value =  2.40821E+06 Freq =   246.98     (cycles/time),""LINK-1"",            26,          500.,            0.,            0.,NA,NA,"""",       49.6462,   4.36101E-15,      -29.2259,      -40.1322,   465.570E-03,   2.70970E-15,   376.350E-03,  -274.073E-03"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",             1,            0.,            0.,            0.,NA,NA,"""",            0.,            0.,            0.,            0.,            0.,            0.,            0.,            0."
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",             2,           20.,            0.,            0.,NA,NA,"""",   83.0375E-15,  -328.716E-18,   55.2242E-15,  -62.0114E-15,   112.323E-03,   112.323E-03,   3.35754E-15,  -3.48288E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",             3,           40.,            0.,            0.,NA,NA,"""",   117.867E-15,  -11.3105E-15,   73.0638E-15,  -91.7950E-15,   224.203E-03,   224.203E-03,   661.417E-18,  -1.86838E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",             4,           60.,            0.,            0.,NA,NA,"""",   98.1801E-15,  -18.3118E-15,   60.3338E-15,  -75.2584E-15,   335.198E-03,   335.198E-03,   2.27034E-15,  -5.82657E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",             5,           80.,            0.,            0.,NA,NA,"""",   66.8918E-15,  -17.2889E-15,  -2.52270E-15,  -64.5697E-15,   444.870E-03,   444.870E-03,   2.25694E-15,  -2.08960E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",             6,          100.,            0.,            0.,NA,NA,"""",   98.6027E-15,  -12.4501E-15,  -69.8181E-15,  -68.5050E-15,   552.786E-03,   552.786E-03,  -1.90317E-15,   2.48614E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",             7,          120.,            0.,            0.,NA,NA,"""",   130.887E-15,  -9.11623E-15,  -116.989E-15,  -57.9822E-15,   658.521E-03,   658.521E-03,  -5.48159E-15,  -5.85132E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",             8,          140.,            0.,            0.,NA,NA,"""",   95.5210E-15,   8.75016E-15,  -82.5955E-15,  -47.1772E-15,   761.657E-03,   761.657E-03,   4.32518E-15,   5.38312E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",             9,          160.,            0.,            0.,NA,NA,"""",   134.125E-15,   18.8792E-15,  -77.1815E-15,  -108.055E-15,   861.787E-03,   861.787E-03,  -1.05959E-15,   4.60359E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            10,          180.,            0.,            0.,NA,NA,"""",   137.565E-15,   25.7179E-15,  -82.1996E-15,  -107.265E-15,   958.516E-03,   958.516E-03,   6.88504E-15,  -2.16472E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            11,          200.,            0.,            0.,NA,NA,"""",   171.103E-15,   36.0239E-15,  -33.1274E-15,  -163.955E-15,       1.05146,       1.05146,   5.92228E-15,  -4.31363E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            12,          220.,            0.,            0.,NA,NA,"""",   111.778E-15,   21.6470E-15,  -2.98387E-15,  -109.621E-15,       1.14026,       1.14026,  -1.34330E-15,  -5.91831E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            13,          240.,            0.,            0.,NA,NA,"""",   103.896E-15,   18.3114E-15,   13.2635E-15,  -101.406E-15,       1.22456,       1.22456,   761.829E-18,  -771.071E-18"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            14,          260.,            0.,            0.,NA,NA,"""",   55.8728E-15,   27.6281E-15,  -36.0987E-15,  -32.4860E-15,       1.30402,       1.30402,  -7.39412E-15,  -4.89856E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            15,          280.,            0.,            0.,NA,NA,"""",   67.1185E-15,   23.4144E-15,   11.7776E-15,  -61.7895E-15,       1.37834,       1.37834,  -5.75793E-15,  -724.687E-18"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            16,          300.,            0.,            0.,NA,NA,"""",   104.674E-15,   12.6312E-15,  -65.1280E-15,   80.9658E-15,       1.44721,       1.44721,   1.53287E-15,  -3.14046E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            17,          320.,            0.,            0.,NA,NA,"""",   239.402E-15,   14.6741E-15,  -211.760E-15,   110.706E-15,       1.51038,       1.51038,   556.147E-18,  -1.11505E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            18,          340.,            0.,            0.,NA,NA,"""",   86.2744E-15,   21.7920E-15,  -4.73772E-15,   83.3423E-15,       1.56758,       1.56758,  -7.68300E-15,  -2.86571E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            19,          360.,            0.,            0.,NA,NA,"""",   74.3069E-15,   31.4005E-15,  -47.6794E-15,  -47.5626E-15,       1.61860,       1.61860,   3.20137E-15,   1.50088E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            20,          380.,            0.,            0.,NA,NA,"""",   215.069E-15,   49.3887E-15,   109.382E-15,   178.469E-15,       1.66323,       1.66323,   7.25344E-15,   131.819E-18"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            21,          400.,            0.,            0.,NA,NA,"""",   222.696E-15,   61.5230E-15,   111.818E-15,   182.497E-15,       1.70130,       1.70130,  -4.72461E-15,  -657.097E-18"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            22,          420.,            0.,            0.,NA,NA,"""",   280.155E-15,   64.1553E-15,   158.325E-15,   222.044E-15,       1.73265,       1.73265,  -1.35377E-15,  -6.54786E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            23,          440.,            0.,            0.,NA,NA,"""",   194.281E-15,   88.2509E-15,   152.743E-15,  -81.4019E-15,       1.75717,       1.75717,   3.07888E-15,  -1.77309E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            24,          460.,            0.,            0.,NA,NA,"""",   183.766E-15,   98.8179E-15,   116.798E-15,  -101.800E-15,       1.77475,       1.77475,  -384.693E-18,   9.09523E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            25,          480.,            0.,            0.,NA,NA,"""",   216.488E-15,   105.933E-15,  -186.264E-15,  -30.8387E-15,       1.78532,       1.78532,   1.37542E-15,   3.24751E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         5: Value =  4.96254E+06 Freq =   354.55     (cycles/time),""LINK-1"",            26,          500.,            0.,            0.,NA,NA,"""",   148.423E-15,   107.631E-15,   97.3865E-15,   30.9988E-15,       1.78885,       1.78885,   1.99936E-15,  -804.555E-18"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",             1,            0.,            0.,            0.,NA,NA,"""",            0.,            0.,            0.,            0.,            0.,            0.,            0.,            0."
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",             2,           20.,            0.,            0.,NA,NA,"""",       2.29279,      -2.29279,   309.537E-12,  -289.044E-12,   3.14740E-12,  -3.11983E-12,   404.709E-15,  -94.6918E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",             3,           40.,            0.,            0.,NA,NA,"""",       4.57652,      -4.57652,   348.022E-12,  -390.381E-12,   6.97832E-12,  -2.42686E-12,  -4.03956E-12,  -5.14677E-12"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",             4,           60.,            0.,            0.,NA,NA,"""",       6.84220,      -6.84220,   55.3396E-12,  -191.559E-12,   12.8030E-12,   2.06490E-12,  -8.73007E-12,  -9.13448E-12"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",             5,           80.,            0.,            0.,NA,NA,"""",       9.08087,      -9.08087,  -263.684E-12,   162.104E-12,   11.5291E-12,   2.11089E-12,  -9.96366E-12,  -5.40271E-12"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",             6,          100.,            0.,            0.,NA,NA,"""",       11.2837,      -11.2837,  -319.009E-12,   366.726E-12,   3.15852E-12,  -834.182E-15,  -2.57651E-12,   1.62543E-12"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",             7,          120.,            0.,            0.,NA,NA,"""",       13.4420,      -13.4420,  -118.376E-12,   215.132E-12,   8.19423E-12,  -3.19441E-12,   4.46250E-12,   6.08499E-12"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",             8,          140.,            0.,            0.,NA,NA,"""",       15.5473,      -15.5473,   105.300E-12,  -150.122E-12,   4.74926E-12,   1.64874E-12,   3.13660E-12,   3.16210E-12"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",             9,          160.,            0.,            0.,NA,NA,"""",       17.5912,      -17.5912,   163.208E-12,  -346.821E-12,   3.48501E-12,   2.18959E-12,  -2.31413E-12,  -1.41273E-12"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            10,          180.,            0.,            0.,NA,NA,"""",       19.5656,      -19.5656,   44.8769E-12,  -200.961E-12,   9.31622E-12,  -82.3643E-15,  -8.84259E-12,  -2.93152E-12"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            11,          200.,            0.,            0.,NA,NA,"""",       21.4629,      -21.4629,  -128.105E-12,   85.7018E-12,   9.79089E-12,  -26.6917E-15,  -9.71876E-12,  -1.18596E-12"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            12,          220.,            0.,            0.,NA,NA,"""",       23.2754,      -23.2754,  -188.244E-12,   237.341E-12,   4.71666E-12,   1.25785E-12,  -4.35540E-12,   1.30197E-12"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            13,          240.,            0.,            0.,NA,NA,"""",       24.9961,      -24.9961,  -86.3835E-12,   169.114E-12,   4.01301E-12,  -3.06556E-12,  -953.460E-15,   2.40780E-12"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            14,          260.,            0.,            0.,NA,NA,"""",       26.6182,      -26.6182,   49.1901E-12,  -10.2804E-12,   4.73731E-12,  -2.38850E-12,   646.504E-15,   4.03971E-12"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            15,          280.,            0.,            0.,NA,NA,"""",       28.1352,      -28.1352,   98.1304E-12,  -140.362E-12,   3.61249E-12,   2.07899E-12,  -745.253E-15,   2.85875E-12"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            16,          300.,            0.,            0.,NA,NA,"""",       29.5411,      -29.5411,   93.4532E-12,  -155.531E-12,   3.97901E-12,   2.35090E-12,  -3.21011E-12,   31.7302E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            17,          320.,            0.,            0.,NA,NA,"""",       30.8305,      -30.8305,   78.1584E-12,  -70.5464E-12,   5.23529E-12,  -1.78123E-12,  -4.91857E-12,   207.564E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            18,          340.,            0.,            0.,NA,NA,"""",       31.9982,      -31.9982,   44.0591E-12,   58.5328E-12,   4.00843E-12,  -819.552E-15,  -3.90675E-12,  -364.801E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            19,          360.,            0.,            0.,NA,NA,"""",       33.0396,      -33.0396,   3.80639E-12,   138.903E-12,   1.22840E-12,   1.17138E-12,   366.098E-15,   52.9144E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            20,          380.,            0.,            0.,NA,NA,"""",       33.9506,      -33.9506,  -18.1069E-12,   91.6344E-12,   4.01447E-12,   2.90600E-12,   2.66288E-12,  -761.732E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            21,          400.,            0.,            0.,NA,NA,"""",       34.7277,      -34.7277,  -26.3006E-12,  -31.4476E-12,   5.33584E-12,   831.066E-15,   5.26601E-12,   222.859E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            22,          420.,            0.,            0.,NA,NA,"""",       35.3677,      -35.3677,  -20.5749E-12,  -110.161E-12,   3.07117E-12,  -2.13099E-12,   2.21007E-12,  -81.1086E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            23,          440.,            0.,            0.,NA,NA,"""",       35.8681,      -35.8681,   21.4462E-12,  -78.7869E-12,   5.36855E-12,  -4.96989E-12,   1.99171E-12,  -393.275E-15"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            24,          460.,            0.,            0.,NA,NA,"""",       36.2269,      -36.2269,   71.7622E-12,   20.5848E-12,   4.85217E-12,  -2.63627E-12,   908.299E-15,  -3.97097E-12"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            25,          480.,            0.,            0.,NA,NA,"""",       36.4428,      -36.4428,   12.2784E-12,   74.5333E-12,   8.31553E-12,   2.55057E-12,   2.22972E-12,  -7.59414E-12"
"C:/temp/ModalAnalysis.odb,Modal,Mode         6: Value =  1.64439E+07 Freq =   645.39     (cycles/time),""LINK-1"",            26,          500.,            0.,            0.,NA,NA,"""",       36.5148,      -36.5148,  -219.750E-12,  -4.80151E-12,   12.6808E-12,   7.14739E-12,   4.54521E-12,  -9.43712E-12"
